"id","lat","lon","date","country","species","database"
"4783835287",-25.06352,-48.822727,2023-09-10,"Brazil","Amazona vinacea","Gbif"
"4725114894",-27.938437,-49.859947,2023-09-13,"Brazil","Amazona vinacea","Gbif"
"4652160584",-25.113697,-48.770958,2023-09-14,"Brazil","Amazona vinacea","Gbif"
"4648305842",-26.142725,-51.20973,2023-09-16,"Brazil","Amazona vinacea","Gbif"
"4732895050",-27.515385,-50.8812,2023-09-16,"Brazil","Amazona vinacea","Gbif"
"4683419791",-27.275772,-49.55377,2023-09-17,"Brazil","Amazona vinacea","Gbif"
"4794956795",-26.212177,-52.573437,2023-09-19,"Brazil","Amazona vinacea","Gbif"
"4794022330",-27.424938,-50.773216,2023-09-21,"Brazil","Amazona vinacea","Gbif"
"4829805161",-26.263632,-52.48793,2023-09-21,"Brazil","Amazona vinacea","Gbif"
"4708989382",-27.433989,-50.778793,2023-09-22,"Brazil","Amazona vinacea","Gbif"
"4712550275",-27.440718,-50.774452,2023-09-23,"Brazil","Amazona vinacea","Gbif"
"4696622892",-27.484901,-50.808746,2023-09-23,"Brazil","Amazona vinacea","Gbif"
"4778349460",-29.37049,-50.830708,2023-09-25,"Brazil","Amazona vinacea","Gbif"
"4679418287",-26.456253,-52.566395,2023-09-25,"Brazil","Amazona vinacea","Gbif"
"4664457258",-26.459795,-52.565865,2023-09-25,"Brazil","Amazona vinacea","Gbif"
"4721160844",-29.40528,-50.44455,2023-09-25,"Brazil","Amazona vinacea","Gbif"
"4800963859",-26.485731,-51.9915,2023-09-26,"Brazil","Amazona vinacea","Gbif"
"4795047317",-22.261608,-44.507496,2023-09-27,"Brazil","Amazona vinacea","Gbif"
"4799937727",-26.244537,-49.640007,2023-09-28,"Brazil","Amazona vinacea","Gbif"
"4431292430",-26.553318,-52.448195,2023-10-21,"Brazil","Amazona vinacea","Gbif"
"4749442469",-29.322674,-50.852562,2023-10-01,"Brazil","Amazona vinacea","Gbif"
"4642626165",-26.75325,-49.33451,2023-10-01,"Brazil","Amazona vinacea","Gbif"
"4667041816",-29.31711,-50.74441,2023-10-01,"Brazil","Amazona vinacea","Gbif"
"4790156250",-24.8444,-48.2388,2023-10-02,"Brazil","Amazona vinacea","Gbif"
"4668653854",-29.359211,-50.824707,2023-10-01,"Brazil","Amazona vinacea","Gbif"
"4792342158",-27.378702,-48.92871,2023-10-03,"Brazil","Amazona vinacea","Gbif"
"4619634248",-29.442417,-50.555885,2023-10-03,"Brazil","Amazona vinacea","Gbif"
"4802456164",-19.498669,-42.53409,2023-10-08,"Brazil","Amazona vinacea","Gbif"
"4793872260",-22.694223,-45.5023,2023-10-10,"Brazil","Amazona vinacea","Gbif"
"4718189809",-27.859076,-49.570854,2023-10-11,"Brazil","Amazona vinacea","Gbif"
"4722199207",-26.476364,-52.527218,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4729000442",-27.316444,-51.42141,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4719003634",-27.31725,-51.42267,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4803655637",-27.884148,-49.09721,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4720387792",-18.665428,-43.089504,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4841713642",-27.835796,-49.56803,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4803767666",-24.524603,-50.31016,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4671393557",-26.796808,-52.00267,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4614766681",-26.818598,-50.990303,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4715987856",-20.224337,-42.322777,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4842033502",-27.1399,-51.60323,2023-10-15,"Brazil","Amazona vinacea","Gbif"
"4789161382",-26.756577,-49.45708,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4611376595",-19.728054,-41.81119,2023-10-14,"Brazil","Amazona vinacea","Gbif"
"4730775275",-22.690672,-45.49471,2023-10-09,"Brazil","Amazona vinacea","Gbif"
"4636466027",-22.668522,-45.46138,2023-10-10,"Brazil","Amazona vinacea","Gbif"
"4625725420",-22.694221,-45.518738,2023-10-11,"Brazil","Amazona vinacea","Gbif"
"4758245960",-26.788473,-50.986996,2023-10-17,"Brazil","Amazona vinacea","Gbif"
"4731068843",-26.788792,-50.986774,2023-10-18,"Brazil","Amazona vinacea","Gbif"
"4620599127",-29.386063,-50.76139,2023-10-18,"Brazil","Amazona vinacea","Gbif"
"4813461069",-22.707788,-45.5555,2023-10-19,"Brazil","Amazona vinacea","Gbif"
"4830965602",-27.650957,-49.05373,2023-10-20,"Brazil","Amazona vinacea","Gbif"
"4656040349",-24.941936,-48.83706,2023-10-21,"Brazil","Amazona vinacea","Gbif"
"4733511879",-22.859888,-46.026215,2023-10-22,"Brazil","Amazona vinacea","Gbif"
"4774134501",-19.767807,-42.67094,2023-10-21,"Brazil","Amazona vinacea","Gbif"
"4737014570",-26.166105,-51.10947,2023-10-24,"Brazil","Amazona vinacea","Gbif"
"4812519362",-29.391912,-50.876556,2023-10-25,"Brazil","Amazona vinacea","Gbif"
"4664404143",-26.126871,-53.231518,2023-10-25,"Brazil","Amazona vinacea","Gbif"
"4843266070",-25.11339,-48.77117,2023-10-28,"Brazil","Amazona vinacea","Gbif"
"4814947711",-22.69597,-45.523514,2023-10-30,"Brazil","Amazona vinacea","Gbif"
"4671737804",-22.697886,-45.48566,2023-10-29,"Brazil","Amazona vinacea","Gbif"
"4750606818",-22.69067,-45.49471,2023-10-09,"Brazil","Amazona vinacea","Gbif"
"4685886076",-22.66852,-45.46138,2023-10-10,"Brazil","Amazona vinacea","Gbif"
"4440842241",-26.489488,-53.899044,2023-11-10,"Argentina","Amazona vinacea","Gbif"
"4458665895",-29.449523,-50.395053,2023-11-27,"Brazil","Amazona vinacea","Gbif"
"4512048277",-29.385416,-50.895939,2023-11-16,"Brazil","Amazona vinacea","Gbif"
"4659687222",-24.539373,-51.64285,2023-11-08,"Brazil","Amazona vinacea","Gbif"
"4748987257",-27.15589,-51.526283,2023-11-12,"Brazil","Amazona vinacea","Gbif"
"4808720322",-24.84619,-48.692066,2023-11-12,"Brazil","Amazona vinacea","Gbif"
"4800431455",-29.39148,-50.429832,2023-11-13,"Brazil","Amazona vinacea","Gbif"
"4621714837",-25.091747,-48.805805,2023-11-17,"Brazil","Amazona vinacea","Gbif"
"4613690585",-26.591022,-49.333687,2023-11-18,"Brazil","Amazona vinacea","Gbif"
"4747143530",-27.440243,-51.119267,2023-11-20,"Brazil","Amazona vinacea","Gbif"
"4735610468",-28.310192,-50.244568,2023-11-21,"Brazil","Amazona vinacea","Gbif"
"4632894430",-25.080256,-48.801067,2023-11-17,"Brazil","Amazona vinacea","Gbif"
"4809764437",-29.45383,-50.614983,2023-11-23,"Brazil","Amazona vinacea","Gbif"
"4744739073",-27.395496,-50.702614,2023-11-24,"Brazil","Amazona vinacea","Gbif"
"4736196823",-27.9968,-49.36101,2023-11-25,"Brazil","Amazona vinacea","Gbif"
"4736259894",-29.135025,-49.960995,2023-11-25,"Brazil","Amazona vinacea","Gbif"
"4748379465",-28.31186,-50.6356,2023-11-20,"Brazil","Amazona vinacea","Gbif"
"4516450689",-18.811476,-40.683518,2023-12-17,"Brazil","Amazona vinacea","Gbif"
"4524963329",-26.593196,-52.515114,2023-12-09,"Brazil","Amazona vinacea","Gbif"
"4891821805",-18.869729,-40.791811,2023-12-19,"Brazil","Amazona vinacea","Gbif"
"4891689373",-18.890431,-40.762977,2023-12-22,"Brazil","Amazona vinacea","Gbif"
"4823347503",-25.085585,-48.642372,2023-12-04,"Brazil","Amazona vinacea","Gbif"
"4645375830",-27.567389,-51.076164,2023-12-06,"Brazil","Amazona vinacea","Gbif"
"4818172519",-17.902796,-40.33905,2023-12-11,"Brazil","Amazona vinacea","Gbif"
"4824197845",-26.13361,-53.23583,2023-12-14,"Brazil","Amazona vinacea","Gbif"
"4808195831",-29.340523,-50.868797,2023-12-14,"Brazil","Amazona vinacea","Gbif"
"4719481066",-24.758087,-54.456444,2023-12-16,"Paraguay","Amazona vinacea","Gbif"
"4826952109",-26.120462,-53.217377,2023-12-18,"Brazil","Amazona vinacea","Gbif"
"4832915880",-26.406563,-52.62412,2023-12-22,"Brazil","Amazona vinacea","Gbif"
"4660537559",-26.601461,-49.325256,2023-12-23,"Brazil","Amazona vinacea","Gbif"
"4751564599",-22.720327,-45.590157,2023-12-23,"Brazil","Amazona vinacea","Gbif"
"4824761402",-27.041487,-51.61922,2023-12-19,"Brazil","Amazona vinacea","Gbif"
"4826455927",-29.43682,-50.608322,2023-12-27,"Brazil","Amazona vinacea","Gbif"
"4676346876",-28.305555,-50.43853,2023-12-26,"Brazil","Amazona vinacea","Gbif"
"4837553385",-28.309895,-50.410984,2023-12-26,"Brazil","Amazona vinacea","Gbif"
"4683794117",-28.187164,-50.511303,2023-12-26,"Brazil","Amazona vinacea","Gbif"
"4791858243",-29.454477,-50.573296,2023-12-29,"Brazil","Amazona vinacea","Gbif"
"4663222944",-27.687658,-49.23063,2023-12-31,"Brazil","Amazona vinacea","Gbif"
"4827566286",-26.558237,-49.5407,2023-12-29,"Brazil","Amazona vinacea","Gbif"
"4662659688",-26.11711,-53.21691,2023-12-19,"Brazil","Amazona vinacea","Gbif"
"3466201200",-16.331688,-40.933331,2022-01-23,"Brazil","Amazona vinacea","Gbif"
"4285190492",-22.867836,-46.037052,2022-01-01,"Brazil","Amazona vinacea","Gbif"
"4285049840",-26.407509,-52.62994,2022-01-02,"Brazil","Amazona vinacea","Gbif"
"4282771629",-26.41441,-52.625977,2022-01-03,"Brazil","Amazona vinacea","Gbif"
"4182476025",-22.715858,-45.591393,2022-01-06,"Brazil","Amazona vinacea","Gbif"
"4184863876",-22.724419,-45.54304,2022-01-06,"Brazil","Amazona vinacea","Gbif"
"4304534243",-26.652637,-49.5239,2022-01-07,"Brazil","Amazona vinacea","Gbif"
"4186411060",-26.749699,-49.533905,2022-01-07,"Brazil","Amazona vinacea","Gbif"
"4183950390",-26.721998,-49.420986,2022-01-08,"Brazil","Amazona vinacea","Gbif"
"4295111854",-25.098377,-48.808372,2022-01-09,"Brazil","Amazona vinacea","Gbif"
"4192421901",-27.997944,-49.585773,2022-01-15,"Brazil","Amazona vinacea","Gbif"
"4301344515",-22.860676,-46.02924,2022-01-24,"Brazil","Amazona vinacea","Gbif"
"4287555826",-22.863848,-46.038727,2022-01-25,"Brazil","Amazona vinacea","Gbif"
"4219608963",-24.991808,-48.813354,2022-01-27,"Brazil","Amazona vinacea","Gbif"
"3705384705",-28.087328,-49.434766,2022-02-26,"Brazil","Amazona vinacea","Gbif"
"3705677597",-26.789426,-54.064214,2022-02-25,"Argentina","Amazona vinacea","Gbif"
"4195032569",-21.66514,-43.907127,2022-02-02,"Brazil","Amazona vinacea","Gbif"
"4353469840",-22.690578,-45.47798,2022-02-05,"Brazil","Amazona vinacea","Gbif"
"4315644997",-21.66181,-43.905895,2022-02-02,"Brazil","Amazona vinacea","Gbif"
"4215873916",-26.266348,-49.517506,2022-02-12,"Brazil","Amazona vinacea","Gbif"
"4311452313",-26.070435,-51.172077,2022-02-23,"Brazil","Amazona vinacea","Gbif"
"4341458329",-21.988024,-43.899624,2022-02-27,"Brazil","Amazona vinacea","Gbif"
"4314154221",-21.987888,-43.899635,2022-02-27,"Brazil","Amazona vinacea","Gbif"
"4285311524",-21.99506,-43.90182,2022-02-27,"Brazil","Amazona vinacea","Gbif"
"4362123428",-29.427607,-50.39236,2022-02-28,"Brazil","Amazona vinacea","Gbif"
"4353318689",-29.425262,-50.392895,2022-02-26,"Brazil","Amazona vinacea","Gbif"
"4212224959",-29.3914,-50.405354,2022-02-26,"Brazil","Amazona vinacea","Gbif"
"4277477248",-27.811752,-49.28052,2022-02-23,"Brazil","Amazona vinacea","Gbif"
"3759453338",-16.565886,-41.075953,2022-03-29,"Brazil","Amazona vinacea","Gbif"
"3902770281",-27.919618,-49.949813,2022-03-19,"Brazil","Amazona vinacea","Gbif"
"4224720828",-27.093496,-52.78397,2022-03-05,"Brazil","Amazona vinacea","Gbif"
"4233272700",-27.112858,-52.76736,2022-03-06,"Brazil","Amazona vinacea","Gbif"
"4203046837",-25.963375,-51.860798,2022-03-26,"Brazil","Amazona vinacea","Gbif"
"4214558787",-29.446772,-50.61036,2022-03-22,"Brazil","Amazona vinacea","Gbif"
"4280770327",-19.38903,-42.654255,2022-03-10,"Brazil","Amazona vinacea","Gbif"
"4370013928",-19.412596,-42.60874,2022-03-10,"Brazil","Amazona vinacea","Gbif"
"3764194959",-18.892639,-43.21514,2022-04-11,"Brazil","Amazona vinacea","Gbif"
"3764358976",-18.992129,-43.354245,2022-04-10,"Brazil","Amazona vinacea","Gbif"
"4258648552",-27.95543,-49.87676,2022-04-02,"Brazil","Amazona vinacea","Gbif"
"4257743528",-25.941814,-52.17138,2022-04-08,"Brazil","Amazona vinacea","Gbif"
"4223815640",-19.022827,-43.26505,2022-04-10,"Brazil","Amazona vinacea","Gbif"
"4355074657",-26.40133,-52.60221,2022-04-10,"Brazil","Amazona vinacea","Gbif"
"4219466854",-18.976793,-43.17404,2022-04-11,"Brazil","Amazona vinacea","Gbif"
"4251733839",-18.986572,-43.21675,2022-04-12,"Brazil","Amazona vinacea","Gbif"
"4271849840",-18.965982,-43.254097,2022-04-14,"Brazil","Amazona vinacea","Gbif"
"4342743595",-22.731236,-45.59698,2022-04-17,"Brazil","Amazona vinacea","Gbif"
"4280722979",-26.643187,-51.49539,2022-04-21,"Brazil","Amazona vinacea","Gbif"
"4360097749",-27.952509,-49.8698,2022-04-21,"Brazil","Amazona vinacea","Gbif"
"4270360114",-27.973124,-49.874893,2022-04-21,"Brazil","Amazona vinacea","Gbif"
"4274608167",-27.972515,-49.875267,2022-04-23,"Brazil","Amazona vinacea","Gbif"
"4306379725",-26.324463,-53.29992,2022-04-25,"Brazil","Amazona vinacea","Gbif"
"4263466953",-27.952982,-49.87104,2022-04-30,"Brazil","Amazona vinacea","Gbif"
"4219071083",-27.759804,-50.026146,2022-04-23,"Brazil","Amazona vinacea","Gbif"
"4234005919",-22.61571,-45.357586,2022-04-26,"Brazil","Amazona vinacea","Gbif"
"3784735760",-27.941442,-49.834903,2022-05-02,"Brazil","Amazona vinacea","Gbif"
"3784768764",-27.830673,-49.833379,2022-05-02,"Brazil","Amazona vinacea","Gbif"
"3784812368",-27.999352,-49.895443,2022-05-02,"Brazil","Amazona vinacea","Gbif"
"4063058247",-27.879776,-49.886291,2022-05-24,"Brazil","Amazona vinacea","Gbif"
"3813649411",-27.9514,-49.9345,2022-05-14,"Brazil","Amazona vinacea","Gbif"
"4387812225",-29.36851,-50.873302,2022-05-03,"Brazil","Amazona vinacea","Gbif"
"4236570278",-27.956425,-49.915222,2022-05-07,"Brazil","Amazona vinacea","Gbif"
"4303200672",-25.128738,-48.022408,2022-05-08,"Brazil","Amazona vinacea","Gbif"
"4338726810",-27.733105,-50.201664,2022-05-12,"Brazil","Amazona vinacea","Gbif"
"4242619005",-22.69042,-45.480335,2022-05-14,"Brazil","Amazona vinacea","Gbif"
"4226572400",-29.30918,-50.91217,2022-05-14,"Brazil","Amazona vinacea","Gbif"
"4273465345",-25.892498,-52.90207,2022-05-13,"Brazil","Amazona vinacea","Gbif"
"4316857107",-29.480993,-50.17481,2022-05-14,"Brazil","Amazona vinacea","Gbif"
"4281107622",-24.418833,-48.572556,2022-05-14,"Brazil","Amazona vinacea","Gbif"
"4384506873",-24.339954,-50.611244,2022-05-20,"Brazil","Amazona vinacea","Gbif"
"4310059905",-25.6403,-51.48178,2022-05-18,"Brazil","Amazona vinacea","Gbif"
"4208577404",-25.613165,-51.461494,2022-05-18,"Brazil","Amazona vinacea","Gbif"
"4340940553",-26.007145,-50.360023,2022-05-22,"Brazil","Amazona vinacea","Gbif"
"4206299069",-26.144926,-51.066833,2022-05-25,"Brazil","Amazona vinacea","Gbif"
"4331487999",-28.081356,-49.906242,2022-05-25,"Brazil","Amazona vinacea","Gbif"
"4202604627",-22.693571,-45.490643,2022-05-31,"Brazil","Amazona vinacea","Gbif"
"4251141880",-26.070501,-51.170708,2022-05-31,"Brazil","Amazona vinacea","Gbif"
"4349586271",-16.463182,-41.718716,2022-05-21,"Brazil","Amazona vinacea","Gbif"
"4229151002",-22.74054,-45.56913,2022-05-17,"Brazil","Amazona vinacea","Gbif"
"4208883588",-27.96443,-49.88405,2022-05-06,"Brazil","Amazona vinacea","Gbif"
"4397454147",-27.95734,-49.906734,2022-05-16,"Brazil","Amazona vinacea","Gbif"
"4244058157",-27.107958,-50.12759,2022-05-19,"Brazil","Amazona vinacea","Gbif"
"4269882171",-27.818636,-49.27569,2022-05-26,"Brazil","Amazona vinacea","Gbif"
"3961387028",-20.083608,-41.086253,2022-06-01,"Brazil","Amazona vinacea","Gbif"
"3997067161",-22.719713,-45.598965,2022-06-26,"Brazil","Amazona vinacea","Gbif"
"3996700502",-27.950385,-49.933154,2022-06-30,"Brazil","Amazona vinacea","Gbif"
"4207010220",-22.691044,-45.503933,2022-06-01,"Brazil","Amazona vinacea","Gbif"
"4231994266",-26.150242,-51.51786,2022-06-02,"Brazil","Amazona vinacea","Gbif"
"4242821934",-25.91816,-51.597378,2022-06-05,"Brazil","Amazona vinacea","Gbif"
"4357233209",-22.73944,-45.571083,2022-06-12,"Brazil","Amazona vinacea","Gbif"
"4259301657",-29.449287,-50.612892,2022-06-17,"Brazil","Amazona vinacea","Gbif"
"4349697315",-22.731178,-45.595875,2022-06-18,"Brazil","Amazona vinacea","Gbif"
"4304569011",-22.740936,-45.56233,2022-06-22,"Brazil","Amazona vinacea","Gbif"
"4224825555",-27.421259,-50.733116,2022-06-27,"Brazil","Amazona vinacea","Gbif"
"4223618048",-22.86209,-46.043274,2022-06-25,"Brazil","Amazona vinacea","Gbif"
"4375801736",-29.159657,-50.078945,2022-06-22,"Brazil","Amazona vinacea","Gbif"
"4259805745",-29.159052,-49.98381,2022-06-28,"Brazil","Amazona vinacea","Gbif"
"4357473882",-29.176653,-49.986996,2022-06-21,"Brazil","Amazona vinacea","Gbif"
"4228674538",-22.72166,-45.60115,2022-06-26,"Brazil","Amazona vinacea","Gbif"
"4211025429",-24.856617,-48.712685,2022-06-13,"Brazil","Amazona vinacea","Gbif"
"4046760136",-25.310317,-49.04119,2022-07-20,"Brazil","Amazona vinacea","Gbif"
"4046671208",-25.27172,-49.045028,2022-07-23,"Brazil","Amazona vinacea","Gbif"
"4394621631",-27.487331,-50.98294,2022-07-03,"Brazil","Amazona vinacea","Gbif"
"4352507782",-22.687828,-45.502964,2022-07-07,"Brazil","Amazona vinacea","Gbif"
"4277697257",-26.103607,-51.87489,2022-07-11,"Brazil","Amazona vinacea","Gbif"
"4218947094",-27.4184,-50.97444,2022-07-14,"Brazil","Amazona vinacea","Gbif"
"4368545365",-25.339489,-49.208748,2022-07-14,"Brazil","Amazona vinacea","Gbif"
"4269791938",-27.635912,-51.020775,2022-07-15,"Brazil","Amazona vinacea","Gbif"
"4351510906",-26.22401,-52.031147,2022-07-11,"Brazil","Amazona vinacea","Gbif"
"4380570632",-25.339458,-49.208725,2022-07-16,"Brazil","Amazona vinacea","Gbif"
"4396348653",-26.27108,-51.176186,2022-07-17,"Brazil","Amazona vinacea","Gbif"
"4243560314",-27.376642,-50.753834,2022-07-20,"Brazil","Amazona vinacea","Gbif"
"4375523616",-24.956982,-48.42139,2022-07-21,"Brazil","Amazona vinacea","Gbif"
"4247155866",-26.537949,-48.979824,2022-07-22,"Brazil","Amazona vinacea","Gbif"
"4368484136",-26.487871,-51.990635,2022-07-24,"Brazil","Amazona vinacea","Gbif"
"4380664155",-28.987675,-50.06528,2022-07-25,"Brazil","Amazona vinacea","Gbif"
"4247410006",-22.707403,-45.55985,2022-07-23,"Brazil","Amazona vinacea","Gbif"
"4252302940",-22.693853,-45.518436,2022-07-06,"Brazil","Amazona vinacea","Gbif"
"4256918130",-27.45921,-50.79921,2022-07-21,"Brazil","Amazona vinacea","Gbif"
"4368487736",-22.698654,-45.480602,2022-07-06,"Brazil","Amazona vinacea","Gbif"
"4296392399",-22.714727,-45.55842,2022-07-29,"Brazil","Amazona vinacea","Gbif"
"3915536485",-26.663279,-54.162281,2022-08-27,"Argentina","Amazona vinacea","Gbif"
"3996736393",-22.689359,-45.503368,2022-08-25,"Brazil","Amazona vinacea","Gbif"
"4372320407",-27.148058,-51.536243,2022-08-01,"Brazil","Amazona vinacea","Gbif"
"4382937345",-22.868647,-46.022224,2022-08-04,"Brazil","Amazona vinacea","Gbif"
"4314622255",-25.782215,-52.2402,2022-08-04,"Brazil","Amazona vinacea","Gbif"
"4254595725",-22.707119,-45.46667,2022-08-06,"Brazil","Amazona vinacea","Gbif"
"4183251677",-22.88379,-46.024757,2022-08-06,"Brazil","Amazona vinacea","Gbif"
"4184151800",-24.156536,-50.5138,2022-08-10,"Brazil","Amazona vinacea","Gbif"
"4191057499",-19.588354,-43.433296,2022-08-13,"Brazil","Amazona vinacea","Gbif"
"4248260070",-22.716682,-45.56501,2022-08-16,"Brazil","Amazona vinacea","Gbif"
"4278931205",-22.861002,-46.03047,2022-08-18,"Brazil","Amazona vinacea","Gbif"
"4281497601",-25.96955,-52.662754,2022-08-19,"Brazil","Amazona vinacea","Gbif"
"4286686263",-22.709316,-45.548607,2022-08-21,"Brazil","Amazona vinacea","Gbif"
"4301431673",-26.006586,-51.667793,2022-08-22,"Brazil","Amazona vinacea","Gbif"
"4253486091",-26.146452,-51.067898,2022-08-23,"Brazil","Amazona vinacea","Gbif"
"4320078658",-26.069582,-51.17291,2022-08-29,"Brazil","Amazona vinacea","Gbif"
"4304996159",-28.057894,-49.36535,2022-08-31,"Brazil","Amazona vinacea","Gbif"
"4305231280",-27.023197,-51.090958,2022-08-26,"Brazil","Amazona vinacea","Gbif"
"4397655266",-22.715195,-45.604713,2022-08-16,"Brazil","Amazona vinacea","Gbif"
"4835359060",-24.312246,-48.2985,2022-08-13,"Brazil","Amazona vinacea","Gbif"
"3903547653",-22.642795,-46.131257,2022-09-11,"Brazil","Amazona vinacea","Gbif"
"4299377039",-25.216906,-48.038837,2022-09-02,"Brazil","Amazona vinacea","Gbif"
"4371782908",-25.22102,-48.046986,2022-09-02,"Brazil","Amazona vinacea","Gbif"
"4203377936",-29.343876,-50.865788,2022-09-04,"Brazil","Amazona vinacea","Gbif"
"4203802069",-21.446468,-44.675533,2022-09-04,"Brazil","Amazona vinacea","Gbif"
"4336336423",-24.760738,-54.457943,2022-09-04,"Paraguay","Amazona vinacea","Gbif"
"4326047478",-26.589245,-50.1625,2022-09-08,"Brazil","Amazona vinacea","Gbif"
"4383337939",-24.586163,-52.93567,2022-09-14,"Brazil","Amazona vinacea","Gbif"
"4338012782",-29.352043,-50.840622,2022-09-19,"Brazil","Amazona vinacea","Gbif"
"4352117352",-21.450356,-44.671654,2022-09-04,"Brazil","Amazona vinacea","Gbif"
"4374415597",-22.716423,-45.59234,2022-09-20,"Brazil","Amazona vinacea","Gbif"
"4215848180",-22.715462,-45.592014,2022-09-20,"Brazil","Amazona vinacea","Gbif"
"4209944959",-22.695183,-45.504257,2022-09-23,"Brazil","Amazona vinacea","Gbif"
"4214508070",-20.249292,-46.36635,2022-09-28,"Brazil","Amazona vinacea","Gbif"
"4233143177",-29.20833,-50.004585,2022-09-23,"Brazil","Amazona vinacea","Gbif"
"4331126230",-26.180077,-51.073463,2022-10-04,"Brazil","Amazona vinacea","Gbif"
"4291215066",-26.37905,-52.120464,2022-10-05,"Brazil","Amazona vinacea","Gbif"
"4373470045",-29.355167,-50.83108,2022-10-08,"Brazil","Amazona vinacea","Gbif"
"4323772542",-27.502172,-50.860516,2022-10-08,"Brazil","Amazona vinacea","Gbif"
"4364193008",-27.565079,-53.513126,2022-10-08,"Brazil","Amazona vinacea","Gbif"
"4362609301",-27.669218,-49.056145,2022-10-08,"Brazil","Amazona vinacea","Gbif"
"4233284090",-23.162851,-44.958588,2022-10-08,"Brazil","Amazona vinacea","Gbif"
"4326897044",-22.717943,-45.41422,2022-10-08,"Brazil","Amazona vinacea","Gbif"
"4179890447",-20.061583,-43.26639,2022-10-08,"Brazil","Amazona vinacea","Gbif"
"4295189599",-27.540754,-50.856575,2022-10-09,"Brazil","Amazona vinacea","Gbif"
"4196463782",-29.090788,-50.364475,2022-10-09,"Brazil","Amazona vinacea","Gbif"
"4344490060",-27.944067,-49.86991,2022-10-15,"Brazil","Amazona vinacea","Gbif"
"4222182830",-27.945465,-49.867207,2022-10-15,"Brazil","Amazona vinacea","Gbif"
"4205042297",-27.535162,-50.95153,2022-10-15,"Brazil","Amazona vinacea","Gbif"
"4330065333",-29.353048,-50.840637,2022-10-18,"Brazil","Amazona vinacea","Gbif"
"4322795607",-27.48617,-50.809074,2022-10-18,"Brazil","Amazona vinacea","Gbif"
"4201946786",-27.429865,-50.77417,2022-10-19,"Brazil","Amazona vinacea","Gbif"
"4274036729",-29.450869,-50.520447,2022-10-26,"Brazil","Amazona vinacea","Gbif"
"4236450904",-26.14149,-51.75382,2022-10-27,"Brazil","Amazona vinacea","Gbif"
"4249633042",-26.106134,-51.629524,2022-10-28,"Brazil","Amazona vinacea","Gbif"
"4256867109",-22.696547,-45.48862,2022-10-31,"Brazil","Amazona vinacea","Gbif"
"4241231753",-22.694677,-45.50361,2022-10-31,"Brazil","Amazona vinacea","Gbif"
"4186633581",-20.09419,-43.399933,2022-10-08,"Brazil","Amazona vinacea","Gbif"
"4380795572",-29.313206,-50.85219,2022-10-19,"Brazil","Amazona vinacea","Gbif"
"4357892882",-26.948582,-49.562954,2022-10-31,"Brazil","Amazona vinacea","Gbif"
"4315128214",-27.013268,-51.094086,2022-10-25,"Brazil","Amazona vinacea","Gbif"
"4394447456",-22.69121,-45.50362,2022-10-02,"Brazil","Amazona vinacea","Gbif"
"3988629939",-26.706086,-50.91012,2022-11-29,"Brazil","Amazona vinacea","Gbif"
"3995920231",-22.692886,-45.499416,2022-11-01,"Brazil","Amazona vinacea","Gbif"
"3995765201",-22.687435,-45.502346,2022-11-01,"Brazil","Amazona vinacea","Gbif"
"3995442535",-22.688189,-45.502949,2022-11-01,"Brazil","Amazona vinacea","Gbif"
"3997352491",-22.688826,-45.503304,2022-11-01,"Brazil","Amazona vinacea","Gbif"
"3997541037",-22.69416,-45.50568,2022-11-02,"Brazil","Amazona vinacea","Gbif"
"3997113504",-22.707014,-45.546043,2022-11-06,"Brazil","Amazona vinacea","Gbif"
"4323374733",-29.408493,-50.45473,2022-11-07,"Brazil","Amazona vinacea","Gbif"
"4287319141",-22.713474,-45.601463,2022-11-11,"Brazil","Amazona vinacea","Gbif"
"4277379140",-22.730307,-45.55083,2022-11-11,"Brazil","Amazona vinacea","Gbif"
"4195355150",-25.07511,-48.801945,2022-11-12,"Brazil","Amazona vinacea","Gbif"
"4197443990",-25.07643,-48.80165,2022-11-12,"Brazil","Amazona vinacea","Gbif"
"4209987954",-22.749758,-45.58096,2022-11-11,"Brazil","Amazona vinacea","Gbif"
"4274794700",-28.314272,-50.27333,2022-11-16,"Brazil","Amazona vinacea","Gbif"
"4269072817",-28.269287,-49.964603,2022-11-17,"Brazil","Amazona vinacea","Gbif"
"4295502242",-29.176517,-50.436718,2022-11-18,"Brazil","Amazona vinacea","Gbif"
"4181185610",-29.14611,-50.395557,2022-11-18,"Brazil","Amazona vinacea","Gbif"
"4384660125",-29.431555,-50.56104,2022-11-20,"Brazil","Amazona vinacea","Gbif"
"4356529238",-29.289534,-50.487564,2022-11-21,"Brazil","Amazona vinacea","Gbif"
