latitude,longitude
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.751324,-45.512767
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.69,-45.49
-22.791142,-45.496955
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.69,-45.49
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6998382,-45.5272686
-22.7393263,-45.5915378
-22.7181358,-45.4152927
-22.71,-45.55
-22.6955589,-45.5141876
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6998382,-45.5272686
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.7005603,-45.5874738
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.7317383,-45.617466
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.7393263,-45.5915378
-22.7166832,-45.5650112
-22.6890664,-45.6120022
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.6894444,-45.4819444
-23.9740187,-47.0347023
-23.9740187,-47.0347023
-23.9740187,-47.0347023
-23.9740187,-47.0347023
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.7091295,-45.5467061
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.7394992,-45.5580253
-22.7008653,-45.5855842
-22.7251923,-45.5695537
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.6499389,-45.4264917
-22.7372401,-45.5898285
-23.2613239,-45.5308056
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.7091295,-45.5467061
-22.735976,-45.588286
-22.7372401,-45.5898285
-22.6814997,-45.4628849
-22.7031374,-45.478431
-22.7034739,-45.4778624
-22.7372401,-45.5898285
-22.73724,-45.58983
-22.7091295,-45.5467061
-22.7368459,-45.5129242
-24.962785,-48.416379
-22.7368459,-45.5129242
-22.6894444,-45.4819444
-22.7368459,-45.5129242
-22.7368459,-45.5129242
-22.7368459,-45.5129242
-24.3122471,-48.2984991
-22.7368459,-45.5129242
-22.7368459,-45.5129242
-22.7368459,-45.5129242
-24.3122471,-48.2984991
-22.7368459,-45.5129242
-22.7372401,-45.5898285
-22.701972,-45.480095
-22.6975749,-45.5478144
-22.690637,-45.504215
-22.6915568,-45.5028605
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.694156,-45.5056571
-22.7031374,-45.478431
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.793312,-45.571903
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7188414,-45.5643428
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.694156,-45.5056571
-22.7031374,-45.478431
-22.694156,-45.5056571
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.6847466,-45.6556821
-22.6499389,-45.4264917
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.691013,-45.487552
-22.691013,-45.487552
-22.6847466,-45.6556821
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.691013,-45.487552
-22.7031374,-45.478431
-22.6499389,-45.4264917
-22.7031374,-45.478431
-22.7372401,-45.5898285
-22.7008653,-45.5855842
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.695619,-45.522298
-22.7031374,-45.478431
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.962809,-48.415147
-24.9628,-48.415
-24.9628,-48.415
-24.9628,-48.415
-24.8789,-48.2603
-24.0159647,-46.2869802
-24.9628,-48.415
-22.7372401,-45.5898285
-22.7289756,-45.5944566
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.693805,-45.491032
-22.693805,-45.491032
-22.693805,-45.491032
-22.693805,-45.491032
-22.6894444,-45.4819444
-22.693805,-45.491032
-22.7372401,-45.5898285
-22.693805,-45.491032
-22.6915568,-45.5028605
-22.714611,-45.597749
-22.6910735,-45.4876501
-22.6894444,-45.4819444
-22.6910735,-45.4876501
-22.6894444,-45.4819444
-22.6910735,-45.4876501
-22.7031374,-45.478431
-22.6910735,-45.4876501
-22.6915747,-45.4801758
-22.6915568,-45.5028605
-22.6643138,-44.5929694
-22.6643138,-44.5929694
-23.9644339,-47.0143363
-22.6933449,-45.5054474
-22.7091458,-45.5417972
-22.7091458,-45.5417972
-22.6902612,-45.4950449
-22.694,-45.503
-22.6933449,-45.5054474
-22.735976,-45.588286
-24.2648343,-48.4128007
-22.715195,-45.604715
-22.6915568,-45.5028605
-22.6915568,-45.5028605
-22.7031374,-45.478431
-22.6915568,-45.5028605
-22.735976,-45.588286
-22.6915568,-45.5028605
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7651664,-45.6042729
-22.7372401,-45.5898285
-24.434722,-48.584843
-24.434722,-48.584843
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.7261374,-45.5701733
-24.4187228,-48.5727919
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.693571,-45.4906425
-22.6894444,-45.4819444
-22.7550896,-45.4886985
-22.7372401,-45.5898285
-24.9628,-48.415
-24.9628,-48.415
-22.7031374,-45.478431
-22.7269225,-45.5616277
-22.7031374,-45.478431
-22.7008653,-45.5855842
-22.73622,-45.5576256
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6899307,-45.481363
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.68997,-45.481414
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.690657,-45.483456
-22.690657,-45.483456
-22.6894444,-45.4819444
-23.5645772,-45.8373964
-22.693515,-45.5052732
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.696315,-45.488021
-22.696315,-45.488021
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.717653,-45.589173
-22.717653,-45.589173
-22.6894444,-45.4819444
-22.7261374,-45.5701733
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7289756,-45.5944566
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7289756,-45.5944566
-22.7031374,-45.478431
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7289756,-45.5944566
-22.7372401,-45.5898285
-22.7161308,-45.5923817
-22.6499389,-45.4264917
-22.7100791,-45.5371365
-22.7167421,-45.5810273
-22.6933362,-45.5042974
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.6915568,-45.5028605
-22.6915568,-45.5028605
-22.7167421,-45.5810273
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.6499389,-45.4264917
-22.7161308,-45.5923817
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.7167421,-45.5810273
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.6997525,-45.4822782
-22.6978709,-45.4854437
-22.7354501,-45.587871
-22.6904576,-45.4948966
-22.7031374,-45.478431
-22.6997525,-45.4822782
-22.6915568,-45.5028605
-22.6904576,-45.4948966
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.6904576,-45.4948966
-22.6894444,-45.4819444
-22.6978709,-45.4854437
-22.6904576,-45.4948966
-22.727847,-45.590964
-22.727847,-45.590964
-22.716155,-45.59214
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.6643138,-44.5929694
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.6908285,-45.4873676
-22.6894444,-45.4819444
-22.6908285,-45.4873676
-22.7359002,-45.5989317
-22.695082,-45.506642
-22.711204,-45.535925
-22.695082,-45.506642
-22.69151,-45.497115
-22.711204,-45.535925
-22.691076,-45.491363
-22.7312058,-45.5956979
-22.691076,-45.491363
-22.695082,-45.506642
-22.711204,-45.535925
-22.693571,-45.4906425
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.631705,-45.593575
-22.631705,-45.593575
-22.69151,-45.497115
-22.69151,-45.497115
-22.691076,-45.491363
-23.7698754,-45.7236105
-24.5161503,-48.8346328
-24.4538462,-48.8809026
-22.7239976,-45.5776775
-22.6894444,-45.4819444
-22.7238186,-45.5777083
-24.400334,-48.6445578
-22.6894444,-45.4819444
-22.7008653,-45.5855842
-22.716178,-45.593188
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.716358,-45.59326
-22.716178,-45.593188
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.7071194,-45.4666726
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.716371,-45.593178
-22.716358,-45.59326
-22.7372401,-45.5898285
-22.7326932,-45.5704817
-22.6915568,-45.5028605
-22.6915568,-45.5028605
-22.716358,-45.59326
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.716371,-45.593178
-22.716358,-45.59326
-22.7008653,-45.5855842
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.7233467,-45.5750549
-22.715195,-45.604715
-22.7031374,-45.478431
-22.7233467,-45.5750549
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.715195,-45.604715
-22.7233467,-45.5750549
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.721726,-45.627179
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.7690589,-45.6159639
-22.7166832,-45.5650112
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.6956292,-45.52121
-22.6956292,-45.52121
-22.6499389,-45.4264917
-22.6499389,-45.4264917
-22.7393263,-45.5915378
-22.6894444,-45.4819444
-22.7312058,-45.5956979
-22.7209691,-45.5799228
-22.6894444,-45.4819444
-22.6956292,-45.52121
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.6878514,-45.534225
-22.690464,-45.478831
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.725803,-45.56929
-22.6878514,-45.534225
-22.6878514,-45.534225
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7238186,-45.5777083
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.7368709,-45.5987006
-22.7031374,-45.478431
-22.6915568,-45.5028605
-22.7031374,-45.478431
-22.7261374,-45.5701733
-22.7031374,-45.478431
-22.6915568,-45.5028605
-22.7071194,-45.4666726
-22.696315,-45.488021
-22.7031374,-45.478431
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.7176384,-45.5909614
-22.690584,-45.494768
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-22.7233467,-45.5750549
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.696315,-45.488021
-24.5445067,-48.6903691
-22.7031374,-45.478431
-22.6915568,-45.5028605
-22.690584,-45.494768
-22.7372401,-45.5898285
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.7071194,-45.4666726
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.693571,-45.4906425
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.693571,-45.4906425
-22.6894444,-45.4819444
-22.693571,-45.4906425
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.7312058,-45.5956979
-22.7031374,-45.478431
-22.7312058,-45.5956979
-22.6894444,-45.4819444
-22.6658418,-44.5937505
-22.7312058,-45.5956979
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.6835858,-45.4791938
-22.700875,-45.587755
-25.066155,-48.100868
-22.7372401,-45.5898285
-22.7372401,-45.5898285
-24.996297,-48.108607
-22.7209691,-45.5799228
-22.6951827,-45.5042586
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.723187,-45.630515
-22.723216,-45.630505
-22.6894444,-45.4819444
-22.7507504,-45.5660862
-22.7209691,-45.5799228
-22.7372401,-45.5898285
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.693571,-45.4906425
-22.6723307,-45.4661574
-22.693571,-45.4906425
-22.6719425,-45.4622008
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.731235,-45.596981
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.693571,-45.4906425
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6726457,-45.4664623
-22.693571,-45.4906425
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.7393263,-45.5915378
-22.6894444,-45.4819444
-22.688992,-45.541553
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-22.755673,-45.2186732
-22.7166221,-45.5916091
-22.7372401,-45.5898285
-25.016071,-47.9318003
-22.6933613,-45.500861
-22.7093163,-45.5486083
-22.6933613,-45.500861
-25.016071,-47.9318003
-25.016071,-47.9318003
-22.7372401,-45.5898285
-25.016071,-47.9318003
-25.016071,-47.9318003
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-22.7372401,-45.5898285
-25.2010333,-48.0497742
-22.6894444,-45.4819444
-22.691178,-45.497208
-22.6990757,-45.5061747
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.6990757,-45.5061747
-22.6990757,-45.5061747
-22.7372401,-45.5898285
-22.6990757,-45.5061747
-22.6915568,-45.5028605
-22.6915568,-45.5028605
-22.6915568,-45.5028605
-22.715859,-45.591392
-22.7244186,-45.5430422
-22.690578,-45.477981
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.731235,-45.596981
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-25.016071,-47.9318003
-22.6904201,-45.4803337
-25.1287386,-48.0224092
-24.4188333,-48.5725556
-25.016071,-47.9318003
-22.693571,-45.4906425
-22.7326932,-45.5704817
-23.1952514,-44.9862851
-25.016071,-47.9318003
-22.7405405,-45.5691284
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.731235,-45.596981
-25.016071,-47.9318003
-25.016071,-47.9318003
-22.731178,-45.5958745
-22.731178,-45.5958745
-22.7394402,-45.5710843
-22.7372401,-45.5898285
-22.7216611,-45.6011507
-22.6910446,-45.5039321
-22.7409358,-45.5623275
-22.7031374,-45.478431
-22.6915568,-45.5028605
-22.693571,-45.4906425
-22.6915568,-45.5028605
-22.6938542,-45.5184376
-22.6986543,-45.480602
-22.714728,-45.5584187
-22.6915568,-45.5028605
-22.6915568,-45.5028605
-22.707404,-45.559848
-25.016071,-47.9318003
-22.693571,-45.4906425
-22.6915568,-45.5028605
-22.7372401,-45.5898285
-24.956982,-48.42139
-22.6878281,-45.5029649
-22.6915568,-45.5028605
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.714728,-45.5584187
-24.956982,-48.42139
-24.956982,-48.42139
-22.7166832,-45.5650112
-22.6915568,-45.5028605
-22.7372401,-45.5898285
-22.7071194,-45.4666726
-22.6915568,-45.5028605
-22.693571,-45.4906425
-22.693571,-45.4906425
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.7093163,-45.5486083
-22.6915568,-45.5028605
-22.693571,-45.4906425
-22.6915568,-45.5028605
-22.693571,-45.4906425
-22.7071194,-45.4666726
-22.715195,-45.604715
-22.7093163,-45.5486083
-22.7031374,-45.478431
-22.6951827,-45.5042586
-22.7372401,-45.5898285
-22.6910446,-45.5039321
-25.22102,-48.0469875
-22.7031374,-45.478431
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-25.216905,-48.0388375
-22.7164238,-45.5923387
-22.7372401,-45.5898285
-22.715462,-45.592014
-22.6915568,-45.5028605
-22.7179433,-45.4142189
-22.6915568,-45.5028605
-22.693571,-45.4906425
-23.1628518,-44.9585867
-22.691209,-45.503621
-22.6965464,-45.4886225
-22.693571,-45.4906425
-23.1628518,-44.9585867
-22.693571,-45.4906425
-23.1628518,-44.9585867
-22.693571,-45.4906425
-22.693571,-45.4906425
-22.693571,-45.4906425
-22.7179433,-45.4142189
-22.6910446,-45.5039321
-22.693571,-45.4906425
-22.6946767,-45.5036083
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.730306,-45.550831
-24.7397325,-47.5362777
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-22.713475,-45.601465
-22.7497578,-45.5809593
-22.7372401,-45.5898285
-22.6915568,-45.5028605
-22.727916,-45.590859
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-25.216905,-48.0388375
-22.6955589,-45.5141876
-22.727916,-45.590859
-22.6894444,-45.4819444
-22.691846,-45.507539
-22.6894444,-45.4819444
-22.691846,-45.507539
-22.7050142,-45.461583
-23.1401286,-44.9226315
-22.6894444,-45.4819444
-23.1401286,-44.9226315
-22.70236,-45.472562
-22.692125,-45.49117
-22.724416,-45.458365
-23.1952514,-44.9862851
-22.709887,-45.469341
-23.1952514,-44.9862851
-22.700949,-45.482747
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.694095,-45.48946
-22.6937967,-45.5012658
-22.6955589,-45.5141876
-22.7372401,-45.5898285
-22.694095,-45.48946
-22.7372401,-45.5898285
-23.1952514,-44.9862851
-22.6955589,-45.5141876
-22.6894444,-45.4819444
-22.6937967,-45.5012658
-22.6499389,-45.4264917
-22.7031374,-45.478431
-22.690252,-45.496353
-23.1952514,-44.9862851
-22.6894444,-45.4819444
-22.71667,-45.590872
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-25.016071,-47.9318003
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-23.1952514,-44.9862851
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.7219869,-45.6272493
-24.903928,-47.805166
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.7031374,-45.478431
-22.6894444,-45.4819444
-22.7031374,-45.478431
-22.7167421,-45.5810273
-22.6894444,-45.4819444
-22.6967989,-45.4849017
-22.6967989,-45.4849017
-22.6894444,-45.4819444
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-24.9497989,-47.9788828
-24.903928,-47.805166
-22.6915568,-45.5028605
-22.69413,-45.502389
-22.7614759,-45.6206524
-23.1952514,-44.9862851
-23.1952514,-44.9862851
-24.903928,-47.805166
-22.6977678,-45.5150578
-22.6915568,-45.5028605
-24.903928,-47.805166
-22.6915568,-45.5028605
-22.696547,-45.487111
-22.693701,-45.50549
-22.6915568,-45.5028605
-22.6894444,-45.4819444
-24.903928,-47.805166
-22.6974163,-45.4888006
-22.6944417,-45.4894676
-22.6894444,-45.4819444
-22.6915568,-45.5028605
-22.6910421,-45.5039334
-22.6964555,-45.5397335
-22.696547,-45.487111
-23.4697252,-45.1692945
-24.903928,-47.805166
-23.770893,-46.518413
-24.934729,-47.954136
-24.934729,-47.954136
-22.6910421,-45.5039334
-22.6944417,-45.4894676
-22.6974163,-45.4888006
-22.693701,-45.50549
-20.22189, -41.84829
